,price,area,Hướng,Phòng ăn,Đường trước nhà,Nhà bếp,Loại BDS,Pháp lý,Sân thượng,Số lầu,Chổ để xe hơi,Số phòng ngủ,Chính chủ,city,district,ward,street
138,25000,33.0,None,1,2.6,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hà Đông, Phường Dương Nội, Đường La Dương
139,32000,33.0,None,1,2.6,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Nam Từ Liêm, Phường Đại Mỗ, Đường 70
140,20000,34.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,1,1,1,0, Hà Nội, Quận Nam Từ Liêm, Phường Đại Mỗ, Đường Tây Mỗ
141,18000,52.0,None,0,2.3,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Hà Đông, Phường Dương Nội, Đường La Dương
142,35000,38.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hà Đông, Phường Kiến Hưng, Đường Đa Sĩ
143,36500,40.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hà Đông, Phường Mộ Lao, Đường Thanh Bình
144,31000,38.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hà Đông, Phường Quang Trung, Đường Hà Cầu
145,35000,50.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hà Đông, Phường Yên Nghĩa, Đường Nghĩa Bình
146,41000,37.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hà Đông, Phường Văn Quán, Đường 19 tháng 5
147,44500,49.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Quận Hà Đông, Phường Văn Quán, Phố Chiến Thắng
148,47500,49.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,2,1,1,0, Hà Nội, Quận Hà Đông, Phường Quang Trung, Đường Ngô Quyền
149,46500,53.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Quận Hà Đông, Phường Vạn Phúc, Phố Cầu Am
150,47000,52.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Quận Hà Đông, Phường Vạn Phúc, Đường Vạn Phúc
151,45000,45.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hà Đông, Phường Dương Nội, Đường La Nội
152,35500,45.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hà Đông, Phường Văn Quán, Đường 19 tháng 5
153,35000,45.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hà Đông, Phường Văn Quán, Đường Nguyễn Khuyến
154,31000,42.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,3,0, Hà Nội, Quận Hà Đông, Phường Phú La, Đường Văn La
155,44000,52.0,None,1,3.0,1,Nhà trong hẻm,Giấy tờ hợp lệ,1,5,1,6,0, Hà Nội, Quận Hà Đông, Phường Nguyễn Trãi, Đường Tô Hiệu
156,53000,70.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hà Đông, Phường Quang Trung, Đường Lê Trọng Tấn
157,39500,55.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Quận Hà Đông, Phường Văn Quán, Đường Trần Phú
158,39000,44.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hà Đông, Phường Quang Trung, Đường Quang Trung
159,29000,48.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Quận Hà Đông, Phường Hà Cầu, Đường Lê Hồng Phong
160,35100,62.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hà Đông, Phường Văn Quán, Phố Chiến Thắng
161,34900,45.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hà Đông, Phường Hà Cầu, Đường Hà Trì 3
162,216000,96.0,None,1,5.3,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Nguyễn Thị Định
163,240000,115.0,None,1,7.6,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,8,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Nguyễn Thị Thập
164,250000,120.0,None,1,9.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Đỗ Quang
165,200000,140.0,None,1,7.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,8,1,28,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Hoàng Ngân
166,240000,92.0,None,1,8.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,9,1,15,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Nguyễn Thị Định
167,324000,120.0,None,1,7.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
168,495000,140.0,None,1,7.4,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,6,1,10,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Trần Thái Tông
169,415000,260.0,None,1,15.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,6,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, Đường Nguyễn Khánh Toàn
170,335000,110.0,None,1,5.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,6,1,6,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Đường Tôn Thất Thuyết
171,255000,121.0,None,1,7.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,8,1,8,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Nguyễn Chánh
172,283000,111.0,None,1,7.2,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,8,1,16,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Trần Đăng Ninh
173,105000,87.0,None,1,5.1,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,6,1,6,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Đường Nguyễn Văn Huyên
174,165000,102.0,None,1,5.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Dương Đình Nghệ
175,179000,78.0,None,1,6.2,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Yên Hòa
176,158800,72.0,None,1,5.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,3,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Dịch Vọng Hậu
177,150000,94.0,None,1,7.6,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Đường Thành Thái
178,187500,76.0,None,1,6.6,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Trần Kim Xuyến
179,158000,142.0,None,1,6.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Đường Yên Hòa
180,165000,110.0,None,1,5.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Dương Đình Nghệ
181,30000,35.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
182,41000,42.0,None,0,7.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Huyện Hoài Đức, Thị trấn Trạm Trôi, Đường Lai Xá
183,20500,38.0,None,1,3.0,1,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,1,None,1,None,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
184,28500,41.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Huyện Hoài Đức, Xã Di Trạch, Đường Văn Minh
185,24000,48.0,None,1,3.0,1,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,1,None,1,None,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
186,31500,45.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
187,34000,44.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Phương Canh, Đường Xuân Phương
188,26500,34.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,3,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
189,32500,44.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
190,31000,39.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
191,34000,44.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Phương Canh, Đường Xuân Phương
192,29000,42.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
193,26500,34.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Huyện Hoài Đức, Thị trấn Trạm Trôi, Đường Lai Xá
194,28000,38.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Huyện Hoài Đức, Xã Di Trạch, Đường Quốc lộ 32
195,26000,34.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Huyện Hoài Đức, Thị trấn Trạm Trôi, Đường Lai Xá
196,27500,40.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
197,32500,34.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
198,33000,43.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
199,27500,43.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Huyện Hoài Đức, Xã Vân Canh, Tỉnh Lộ 422B
200,29800,34.0,None,0,4.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Huyện Hoài Đức, Xã Di Trạch, Đường Quốc lộ 32
201,390000,170.0,None,0,15.0,0,Nhà mặt tiền,None,0,2,0,2,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Hoàng Ngân
202,410000,115.0,None,0,30.0,0,"Đất thổ cư, đất ở",None,0,1,0,1,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Thái Hà
203,71500,50.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Hoàng Văn Thụ, Đường Hoàng Mai
204,90000,51.0,None,1,6.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Đống Đa, Phường Trung Phụng, Đường Yên Lãng
205,68000,56.0,None,1,10.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Lĩnh Nam
206,78000,50.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Lĩnh Nam
207,370000,140.0,None,1,30.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,6,1,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Vĩnh Tuy, Đường Dương Văn Bé
208,97000,35.0,None,1,25.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,0,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Bạch Mai, Phố Bạch Mai
209,67000,52.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,0,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Bách Khoa, Phố Tạ Quang Bửu
210,44000,45.0,None,1,2.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,0,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Bách Khoa, Phố Lê Thanh Nghị
211,43500,39.0,None,1,2.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,0,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Bách Khoa, Phố Tạ Quang Bửu
212,33500,30.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,0,3,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Vĩnh Hưng
213,110000,50.0,None,1,12.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Phố Kim Ngưu
214,46800,39.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,3,0, Hà Nội, Quận Hai Bà Trưng, Phường Bạch Mai, Đường Trần Khát Chân
215,64000,46.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Minh Khai, Đường Minh Khai
216,44000,39.0,None,1,10.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Hoàng Mai, Phường Lĩnh Nam, Đường Lĩnh Nam
217,560000,281.0,None,0,60.0,0,"Đất thổ cư, đất ở",Giấy tờ hợp lệ,0,None,0,None,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Đường Hồ Tùng Mậu
218,399000,200.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,10,0,60,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Trần Bình
219,180000,65.0,None,0,10.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Hoàng Ngân
220,200000,147.0,None,0,4.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Đống Đa, Phường Phương Liên, Đường Hồ Ba Mẫu
221,127000,50.0,None,0,10.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,3,0,3,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Nguyễn Cơ Thạch
222,260000,155.0,None,0,8.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Thanh Xuân, Phường Phương Liệt, Đường Giải Phóng
223,133000,30.0,None,0,15.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Đống Mác, Phố Vọng
224,185000,55.0,None,0,10.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,8,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Phố Ngụy Như Kon Tum
225,59000,45.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Phố Kim Ngưu
226,145000,60.0,None,0,10.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Nhàn, Phố Võ Thị Sáu
227,55000,45.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,5,0, Hà Nội, Quận Ba Đình, Phường Ngọc Hà, Phố Đội cấn
228,180000,85.0,None,0,10.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Đống Đa, Phường Láng Thượng, Phố Pháo Đài Láng
229,189000,65.0,None,0,10.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,6,0,5,0, Hà Nội, Quận Tây Hồ, Phường Thụy Khuê, Đường Đồng Cổ
230,700000,165.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,8,0,6,0, Hà Nội, Quận Đống Đa, Phường Ngã Tư Sở, Phố Thái Thịnh
231,555000,173.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,8,0,10,0, Hà Nội, Quận Hai Bà Trưng, Phường Cầu Dền, Phố Bạch Mai
232,400000,62.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,7,0,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Bùi Thị Xuân, Phố Triệu Việt Vương
233,12800,160.0,None,0,3.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Nam Từ Liêm, Phường Mễ Trì, Đường Miếu Đầm
234,70000,50.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Ngã Tư Sở, 40 Phố Thái Thịnh
235,150000,80.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,5,0, Hà Nội, Quận Long Biên, Phường Bồ Đề, Đường Lâm Hạ
236,82000,55.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, ngõ 92 Phố Hoa Bằng
237,22500,39.0,Đông Nam,0,3.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Hà Đông, Phường Yên Nghĩa, Đường Hòa Bình
238,31000,33.0,Đông Nam,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,0,3,0, Hà Nội, Huyện Thanh Trì, Xã Tân Triều, Đường Yên Xá
239,269000,130.0,None,1,3.0,1,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,1,7,0,40,0, Hà Nội, Quận Nam Từ Liêm, Phường Trung Văn, Đường Tố Hữu
240,36000,33.0,Tây Nam,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,3,0, Hà Nội, Huyện Thanh Trì, Xã Tân Triều, Đường Triều Khúc
241,35000,33.0,None,1,2.8,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,3,0, Hà Nội, Quận Hà Đông, Phường Mộ Lao, Đường Mỗ Lao
242,33500,40.0,None,1,4.0,1,Nhà mặt tiền,None,1,5,1,3,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Vĩnh Hưng
243,340000,128.0,None,0,5.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,6,0,4,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Phố Hoàng Cầu
244,225000,52.0,None,0,5.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Đường Ô Chợ Dừa
245,250000,62.0,None,0,5.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Láng Thượng, Đường Nguyễn Chí Thanh
246,100000,85.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,12,0, Hà Nội, Quận Hai Bà Trưng, Phường Bách Khoa, Phố Lê Thanh Nghị
247,165000,80.0,None,0,8.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,6,0,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Phú Đô, Địa điểm BĐS Đường Lê Quang Đạo
248,61000,50.0,None,0,5.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,6,0, Hà Nội, Quận Hoàng Mai, Phường Đại Kim, Đường Kim Giang
249,112000,55.0,None,0,8.0,0,Nhà mặt tiền,None,0,5,0,4,0, Hà Nội, Quận Hoàng Mai, Phường Đại Kim, Đường Nguyễn Cảnh Dị
250,239000,65.0,None,1,12.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Ba Đình, Phường Liễu Giai, Phố Vạn Bảo
251,168000,102.0,None,0,8.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,1,0,2,0, Hà Nội, Quận Hà Đông, Phường Nguyễn Trãi, Đường Trưng Nhị
252,98000,50.0,None,0,6.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,6,0,11,0, Hà Nội, Quận Đống Đa, Phường Khâm Thiên, Đường Đê La Thành
253,52500,42.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Đường Xuân Thủy
254,920000,178.0,None,0,20.0,0,Nhà mặt tiền,None,0,2,0,2,0, Hà Nội, Quận Hai Bà Trưng, Phường Nguyễn Du, Phố Bà Triệu
255,350000,90.0,None,0,10.0,0,Nhà mặt tiền,None,0,2,0,2,0, Hà Nội, Quận Hoàn Kiếm, Phường Trần Hưng Đạo, Phố Liên Trì
256,600000,155.0,None,0,15.0,0,Nhà mặt tiền,None,0,8,0,8,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Đường Lê Văn Lương
257,1200000,314.0,None,0,20.0,0,Nhà mặt tiền,None,0,10,0,9,0, Hà Nội, Huyện Thanh Trì, Xã Thanh Liệt, Đường Thanh Liệt
258,810000,168.0,None,0,20.0,0,Nhà mặt tiền,None,0,3,0,4,0, Hà Nội, Quận Hoàn Kiếm, Phường Cửa Đông, Phố Hàng Điếu
259,680000,158.0,None,0,20.0,0,Nhà mặt tiền,None,0,3,0,3,0, Hà Nội, Quận Ba Đình, Phường Trúc Bạch, Phố Phó Đức Chính
260,195000,79.0,None,0,15.0,0,Nhà mặt tiền,None,0,6,0,6,0, Hà Nội, Quận Ba Đình, Phường Trúc Bạch, Phố Ngũ Xã
261,695000,84.0,None,0,20.0,0,Nhà mặt tiền,None,0,6,0,6,0, Hà Nội, Quận Ba Đình, Phường Điện Biên, Đường Điện Biên Phủ
262,340000,79.0,None,0,15.0,0,Nhà mặt tiền,None,0,8,0,6,0, Hà Nội, Quận Ba Đình, Phường Liễu Giai, Phố Vạn Bảo
263,730000,136.0,None,0,20.0,0,Nhà mặt tiền,None,0,2,0,3,0, Hà Nội, Quận Hoàn Kiếm, Phường Hàng Bồ, Phố Hàng Vải
264,700000,102.0,None,0,20.0,0,Nhà mặt tiền,None,0,8,0,16,0, Hà Nội, Quận Hoàn Kiếm, Phường Trần Hưng Đạo, Phố Quán Sứ
265,430000,76.0,None,0,20.0,0,Nhà mặt tiền,None,0,5,0,5,0, Hà Nội, Quận Hoàn Kiếm, Phường Cửa Đông, Phố Lý Nam Đế
266,215000,100.0,None,0,20.0,0,Nhà mặt tiền,None,0,1,0,1,0, Hà Nội, Quận Cầu Giấy, Phường Mai Dịch, Đường Dương Khuê
267,550000,193.0,None,0,30.0,0,Nhà mặt tiền,None,0,1,0,1,0, Hà Nội, Quận Hai Bà Trưng, Phường Minh Khai, Đường Minh Khai
268,325000,51.0,None,0,20.0,0,Nhà mặt tiền,None,0,6,0,10,0, Hà Nội, Quận Hoàn Kiếm, Phường Hàng Bồ, Phố Hàng Phèn
269,395000,115.0,None,0,20.0,0,Nhà mặt tiền,None,0,9,0,14,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, Phố Quan Hoa
270,235000,74.0,None,0,3.0,0,"Nhà hàng, khách sạn",None,0,10,0,18,0, Hà Nội, Quận Hai Bà Trưng, Phố hàng lọng Phường Nguyễn Du,None
271,205000,43.0,None,0,15.0,0,Nhà mặt tiền,None,0,3,0,3,0, Hà Nội, Quận Hoàn Kiếm, Phường Hàng Mã, Phố Hàng Rươi
272,109000,65.0,None,0,6.0,0,Nhà mặt tiền,None,0,4,0,5,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Phố Lê Trọng Tấn
273,435000,110.0,None,0,20.0,0,Nhà mặt tiền,None,0,5,0,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Đống Mác, Phố Lò Đúc
274,53000,45.0,None,1,6.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,4,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, Đường Ngọc Thụy
275,160000,100.0,None,0,6.0,1,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,1,7,1,24,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Phố Lê Trọng Tấn
276,40000,32.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,3,0, Hà Nội, Quận Long Biên, Phường Bồ Đề, Phố Bồ Đề
277,37000,41.0,None,0,5.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,1,None,0, Hà Nội, Quận Long Biên, Phường Thượng Thanh, Đường Lý Sơn
