Title,Price,Area,Address,Gen_descrip,Loại hình,Ngày đăng,Ngày hết hạn,Loại tin,ID tin,Số phòng ngủ,Kệ TV,Tủ trang trí,Bàn ghế P.khách,Bình nóng lạnh,Bồn tắm,Vòi hoa sen,Bồn cầu,Bồn rửa mặt,Tình trạng pháp lý,Đường vào,Mặt tiền,Hướng nhà,Số tầng,Nội thất,Máy hút mùi,Tủ bếp,Bàn ăn,Giường ngủ,Bàn phấn,Tủ quần áo,Hướng ban công,Căn góc,Chiều sâu,Đã bao gồm thuế?,Chính chủ hay không?,Sofa phòng khách,Bàn trà,Đệm,Trần thả
"Cần bán gấp căn hộ chung cư A10 Nam Trung Yên, 2 phòng ngủ, 62 m2, giá 2.7 tỷ tại Quận Cầu Giấy","
2,7
Tỷ ","
62
m2
",['Bán Căn hộ chung cư  A10 Nam Trung Yên'],"
Bán chung cư tại căn hộ chung cư A10 Nam Trung Yên - Nguyễn Chánh:- DT 61.5m, thiết kế 2 PN - 1VS.- Cửa hướng Tây Bắc, ban công hướng Đông Nam.- Nội thất đầy đủ.- Giá 2.7 tỉ có thỏa thuận.- Bìa đỏ sẵn sàng giao dịch.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Căn hộ chung cư tòa A14, Đường Nguyễn Chánh, Yên Hoà, Cầu Giấy","
2,15
Tỷ ","
53
m2
",['Bán Căn hộ chung cư  A10 Nam Trung Yên'],"
Căn hộ tòa A14, Đường Nguyễn Chánh, Yên Hoà, Cầu Giấy.Đối diện Viện Kiểm Toán, gần trường học, gần chợ, đi lại thuận tiện... Công viên cây xanh khu vui chơi có đủ, đang là nơi tập trung cư dân sinh sống và phát triển.Chung cư DT: 52.6m2, có 2 PN, 1 vệ sinh,  p.khách, bếp, ban công.Chung cư nhà thoáng mát. Các phòng đều có ánh sáng tự nhiên.Giá 2.150 tỉ.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bán căn hộ 2 phòng ngủ chung cư tòa tháp Thiên Niên Kỷ quận Hà Đông - Hà Nội,"
Thỏa thuận
","
60
m2
",['Bán Căn hộ chung cư  Hatay Millennium'],"
Chính chủ cần bán căn hộ 60m2, cửa tây nam, ban công đông bắc view thành phố.Nội thất: tủ bếp, nóng lạnh, sàn, trần, bàn ghế, giường ngủ...Giá: 2.5 tỷSổ đỏ chính chỉ, sẵn sàn giao dịch
",Căn hộ, 25/11/2022,23/12/2022,Bán,2041338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán căn hộ A10 Nam Trung Yên, 2 phòng ngủ, 65 m2, giá 3.1 tỷ tại Cầu Giấy - Hà Nội","
3,1
Tỷ ","
65
m2
",['Bán Căn hộ chung cư  A10 Nam Trung Yên'],"
Chung cư S= 65,1m2 nguyên bản CĐT bàn giao, có lắp thêm 03 điều hòa Panasonic Gồm có: 01  p.khách, phòng bếp + ăn, 02 PN, 01 khu vệ sinh, 01 ban công ngắm cảnh, 01 lo gia để máy giặt + phơi quần áo, có thiết bị vệ sinh, sàn gỗ, trần trạch cao, đèn chiếu sáng, tầng trung hướng mátĐã có bìa đỏ. Contact chính chủ:
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán chung cư A10 Nam Trung Yên, 2 phòng ngủ, 75 m2, giá 3 tỷ tại Cầu Giấy - Hà Nội","
3
Tỷ ","
75
m2
",['Bán Căn hộ chung cư  A10 Nam Trung Yên'],"
Chính chủ bán căn hộ chung cư A14B2 khu A10 Nguyễn Chánh - Gần tòa nhà Kiểm Toán - Mạc Thái Tổ - Dương Đình Nghệ.DT 75 mét vuông - 2 ngủ - 2  phòng vệ sinh - 1 khách bếp.Nhà thiết kế đồ cơ bản, tủ bếp. Phù hợp cho HGĐ tự setup và thiết kế theo sở thích của mình.Vị trí quá trung tâm, đi lại thuận tiện, gần công viên, BV, các tòa văn phòng lớn.- Giá: 3 tỉ.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp bán nhanh lô đất nền 88 m2, mặt tiền 5m tại Đan Phượng - Hà Nội, giá 2.64 tỷ","
2,64
Tỷ ","
88
m2
","['Hà Nội', 'Huyện Đan Phượng', 'Bán Đất tại Xã Phương Đình']","
Nhỉnh 2 tỉ quý kh đã sở hữu ngay đến 87,5 mét vuông lô góc, 1 tiền, 1 thoáng rất đẹp - một trong những mảnh sót lại tại La Thạch - Phương Đình - Đan Phượng - HN.Đất nằm tại vị trí trung tâm, xung quanh tiện ích đầy đủ, đường thông, oto qua, gần sát trường mẫu giáo, và cấp 1 - 2 của xã.Quý khách / ace quan tâm hotline em để đc giá ưu đãi nhất, rẻ nhất và mềm nhất Vịnh Bắc Bộ.Hotline: 0901 076 ***  
",Đất, 25/11/2022,25/12/2022,Bán,2041322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán nhanh liền kề Khu đô thị Vinhomes Riverside, 4 tầng, giá 44 tỷ tại Long Biên - Hà Nội","
44
Tỷ ","
180
m2
","['liền kề  Hoa Anh Đào Vinhomes Riverside', 'Bán Nhà biệt thự']","
Biệt thự nằm trong khu Anh Đào là khu đẹp nhất vin Riverside. Với không gian thoáng, mát mẻ, sau nhà view sau nhà là sông, hai bên sân vườn đẹp mê li.Bìa đỏ, đẹp nở Hậu, sẵn sàng giao dịch.Cam kết tin đăng chính xác.Call ngay: Phùng Khánh Cương.  
","Nhà biệt thự, liền kề", 25/11/2022,25/12/2022,Bán,2041318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuyển nhượng chung cư The Emerald CT8 Mỹ Đình, 2 phòng ngủ, 96 m2, giá 3.9 tỷ","
3,9
Tỷ ","
96
m2
",['Bán Căn hộ chung cư  The Emerald CT8 Mỹ Đình'],"
Em Huê dân cư đc sự tin tưởng chính chủ gửi bán nhiều quỹ căn The Emerald. Là dân cư đang sinh sống từ khi nhận bàn giao nhà, tư vấn cho các anh/chị hàng xóm mới thông tin chính xác, chân thật nhất về dự án.- 2 phòng ngủ.Căn cơ bản: Giá 3.330 tỉ.Căn full: 3.550 tỉ.Căn nguyên bản CĐT: 3.450 tỉ.- 3 phòng ngủ.Căn cơ bản: 3.650 tỉ.Căn full: 3.950 tỉ.- 4 phòng ngủ.Căn cơ bản 5.2 tỉ. -124mCăn cơ bản 6 tỉ bao phí - 141mEm Huê còn nhiều quỹ căn, tầng, hướng, DT, tòa khác nhau. anh/chị cho em nhu cầu em tư vấn cụ thể phù hợp nhu cầu.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rất cần bán gấp căn hộ 3 ngủ Ct8 Mễ Trì The Emerald 95m2 giá tốt nhất nội thất y hình,"
3,95
Tỷ ","
95
m2
",['Bán Căn hộ chung cư  The Emerald CT8 Mỹ Đình'],"
Chính chủ có chung cư 3 ngủ 2 phòng vệ sinh tại căn hộ chung cư cao cấp The Emerald Mỹ Đình cần bán nhanh để chuyển đi trong tháng này.Thông tin chung cư như sau.- Chung cư 95m2, thiết kế 3 PN và 2  nhà vệ sinh.- Nhà tự hoàn thiện rất tỉ mỉ và cẩn thận, nội thất đẹp đo ni đóng giày, tặng lại toàn bộ, nhà như hình 100 phần trăm.- Khu này tập trung rất đông người Nhật, Hàn, vì là khu cao tầng mới nhất trong quần thể The Manor Mễ Trì. Các tiện ích vui chơi, chăm sóc sức khỏe, làm đẹp cực kỳ phong phú và đầy đủ, như bể bơi ngoài trời; bể bơi trong nhà; phòng gym; Spa; Yoga; sân tập TDTT; đường dạo bộ, vv.- Cùng với đó là những không gian sinh xã hội hoạt cộng đồng rộng lớn tại sảnh dân cư, sân tổ chức event cộng đồng, nhà vòm cộng đồng, vườn nướng nơi những dân cư tinh hoa đc gặp gỡ, giao lưu.An sinh xã hội đỉnh, bìa đỏ chính chủ pháp lí chuẩn giao dịch ngay trong ngày.+ Giá: 3.95 tỉ có thỏa thuận.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp căn hộ chung cư The Emerald CT8 Mỹ Đình, 2 phòng ngủ, 78 m2, giá 3 tỷ","
3
Tỷ ","
78
m2
",['Bán Căn hộ chung cư  The Emerald CT8 Mỹ Đình'],"
Em đang có căn hộ chung cư tại căn hộ chung cư cao cấp The Emerald Mỹ Đình cần bán ngay để chuyển đi trong tháng này.Thông tin căn hộ chung cư như sau.Căn hộ chung cư thiết kế 2 phòng ngủ 2 phòng vệ sinh. DT 78 mét vuông.1 phòng không gian chung cho cả nhà, căn hộ chung cư tâng chung view cực kì thoáng mát nhà có hướng cửa hướng Tây Bắc ban công Đông Nam cực thoáng mát.Nội thất khi bán để lại toàn bộ chỉ cần xách va li vào ở.Bìa đỏ vĩnh viễn sang tên ngay.Giá 3, tỉ.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sở hữu nhà biệt thự Khu đô thị Vinhomes Riverside, 4 tầng, giá 82 tỷ tại Long Biên - Hà Nội","
82
Tỷ ","
309
m2
","['liền kề  Hoa Anh Đào Vinhomes Riverside', 'Bán Nhà biệt thự']","
Siêu vip, đẳng cấp giới thượng lưu, căn biệt thự đơn lập view sông, sân vườn tuyệt đẹp, không gian sổng đẳng cấp.Thiết kế 3 tầng 1 tum: nội thất luxury hiện đại, đầy đủ công năng sử dụng cho 1 gia đình thượng lưu.Bìa đỏ cất két.Hotline Tùng.  
","Nhà biệt thự, liền kề", 25/11/2022,25/12/2022,Bán,2041312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp nhà sổ riêng 2 tầng, 66 m2, mặt tiền 4m tại Xã Quang Tiến - Sóc Sơn, giá 1.7 tỷ","
1,7
Tỷ ","
66
m2
","['Hà Nội', 'Huyện Sóc Sơn', 'Bán Nhà riêng tại Xã Quang Tiến']","
Nhỉnh 1 tỉ có ngay nhà 2 tầng, DT 66 mét vuông tại Xuân Bách - Quang Tiến - Sóc Sơn.- DT thực tế 72 mét vuông, hai mặt thoáng.- MT 4.5m, chiều dài 14.5m.- Gồm 3 PN, 2  toilet,  p.khách, bếp.- Vị trí ngay cổng khu CN Nội Bài rất thuận tiện cho vợ chồng trẻ đang làm tại Nội Bài an cư lạc nghiệp.  
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán nhanh nhà đất 3 tầng, 45 m2, mặt tiền 4m tại Đường Tân Trại - Phú Cường - Sóc Sơn, giá 1.35 tỷ","
1,35
Tỷ ","
45
m2
","['Hà Nội', 'Huyện Sóc Sơn', 'Bán Nhà riêng tại Đường Tân Trại']","
Đường Tân Trại, Xã Phú Cường, Sóc Sơn, TP Hà Nội.DT: 45m2. MT 4m.PN 3. Vệ sinh: 2.Còn căn 16 - 18 - 20.Nhà xây kiên cố riêng móng và tường.Đường oto 7 chỗ thoải mái.KDC đông đúc gần nhiều tiện ích như sau.+ Cách QL 2 300m.+ Cách đường Võ Nguyên Giáp 2 kilometm.+ Cách sân bay Nội Bài 500m.- Cách đường Võ Văn Kiệt 1 kilomet.+ Khu hành chính công, chợ, trường Tiểu học.2.3 bán kính 1 kilomet.- Bìa đỏ sẵn sàng giao dịch.  
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bán quận ngõ giáp mặt phố Trường Chinh - Hà Nội giá 6.30 tỷ,"
6,3
Tỷ ","
--
","['Hà Nội', 'Quận Thanh Xuân', 'Bán Nhà riêng tại Đường Trường Chinh']","
+ Nhà mình bán cách mặt phố Trường Chinh đúng 10m, ngõ nông, trong ngõ có ít nhà, dân trí cao an ninh đảm bảo. + Nhà chử tự xây tâm huyết chắc chắn. Chủ tặng lại nội thất. Tầng 1: Khách + để xe. Tầng 2: Bếp. Tầng 345: Mỗi tầng 1 ngủ khép kín. Tầng 6: Phòng thờ + sân phơi. + Sổ đỏ đầy đủ sẵn sàng giao dịch.
",Nhà riêng, 25/11/2022,23/12/2022,Bán,2041317,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,Sổ đỏ,,"7,5m",,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
"Bán nhanh nhà riêng 3 tầng, 127 m2, mặt tiền 5m, hướng Đông tại Đường 35 - Sóc Sơn, giá 2.2 tỷ","
2,2
Tỷ ","
127
m2
","['Hà Nội', 'Huyện Sóc Sơn', 'Bán Nhà riêng tại Đường 35']","
Bán ngay Nhà 3 tầng sẵn ở.Ngay đầu đường vành đai 4.Đi 50m ra đường nhựa.Đi 300 ra Chợ Nam Cương và đường 35.Đi 500m đến trường Cao Đẳng điện lực và Trường Cảnh Sát Cơ Động.Đi 5 - 7 kilomet tới Sân Bay Nội Bài và KCN Quang Minh.Nhà thiết kế không lỗi phong thủy chút nào, có sân để ô tô. Có 1 pk, và 4 PN, một phòng thờ, một khu bếp và 2 WC, điện, nước đầy đủ.Đ/c. Tân Ninh, Tân Dân, Sóc Sơn, TP Hà Nội.+ DT: 127,3m full thổ cư.+ MT rộng 5,45m, mặt hậu rộng 5,65m.Giá: thương lượng.Zalo đt: 0988 001 ***  
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sở hữu ngay căn hộ Vinhomes Green Bay, 4 phòng ngủ, 126 m2, giá 5.75 tỷ tại Nam Từ Liêm","
5,75
Tỷ ","
126
m2
",['Bán Căn hộ chung cư  Vinhomes Green Bay'],"
Kính chào quý anh/chị - cô chú KH quan tâm dự án chung cư cao cấp vin Green Bay - Mễ Trì.Chúng tôi gửi thông tin đến quý KH thông tin chung cư đập thông và căn 4 phòng ngủ, căn 3 phòng ngủ nguyên bản đc chính chủ gửi bán độc quyền cho VP chủ đầu tư vin Green Bay như sau:1. Chung cư đập thông trục căn gồm 2 căn số 19 và căn 20 tòa G2:- DT tim tường: 126.5m2, DT thông thủy: 117.3m2.- Tầng trung nên mùa hè rất mát mẻ và view sân vườn vui vẻ.- Hướng cửa nhà: hướng Đông Bắc, ban công: hướng Tây Nam (Mùa hè đc che nắng rất mát).- Nội thất đc đầu tư và hoàn thiện 1.2 tỉ theo phong cách Bắc Âu, đơn giản và tinh tế.- Giá: 5,75 tỉ.2. chung cư đập thông trục căn gồm 2 căn số 01 và căn 22 tòa G1:- DT tim tường: 123m2, DT thông thủy: 113.5m2.- Tầng đẹp, tầm nhìn thoáng, view ra phố Lương Thế Vinh.- Hướng cửa nhà: hướng Đông Bắc, ban công: hướng Tây Nam.- Nội thất đc đầu tư và hoàn thiện 900 tr, hiện đại theo đồ gỗ An Cường chính hãng kèm nội thất rời nhập khẩu tại Phố Xinh.- Giá: 5,25 tỉ.3. Chung cư đập thông trục căn gồm 2 căn 12 và căn hộ góc 15A tòa G2: (căn hộ góc, view Hồ điều hòa và ks Marriot).- DT tim tường: 150m2, DT thông thủy: 138m2.- Hướng cửa nhà: ĐN, ban công ĐB và TB.- Nội thất đc thiết kế và nội thất đầu tư 2 tỉ.- Giá thương lượng.4. Chung cư 4 phòng ngủ - căn số 15B tòa G2:- DT tim tường 115m2, DT thông thủy: 108m2.- Tầng trung. Đặc biệt view toàn cảnh TP rực rỡ về đêm và bao trọn toàn bộ khu vực hồ điều hòa - cảnh quan căn biệt thự - bể bơi.- Hướng cửa nhà: TB, ban công: hướng Đông Nam.- Nội thất nhận bàn giao theo tiêu chuẩn hoàn thiện của chủ đầu tư bao gồm: Tủ bếp, tủ tường, vệ sinh Tô tô và điều hòa âm trần Mitsubishi. Đã set up thêm 300tr nội thất rời.- Giá có thỏa thuận thoải mái vì anh/chị chính chủ cần chuyển gấp định cư nước ngoài.5. Căn hộ góc 3 phòng ngủ, căn số 15 tòa G1:- DT tim tường 90.5m2, DT thông thủy: 83.9m2.- Tầng 16, view sân vườn.- Hướng cửa TB, BC ĐN.- Nội thất nguyên bản chủ đầu tư: Tủ bếp, vệ sinh nhà tắm Tô tô, điều hòa âm trần Mitsu.- Giá: 4 tỉ 4, có thỏa thuận.6. Căn hộ góc 3 phòng ngủ, căn số 17 hoa hậu tòa G2:DT tim tường 93,2m2, DT thông thủy: 86m2.- Tầng 19, view 2 hồ - căn biệt thự dự án.- Hướng cửa: hướng Tây Bắc, ban công: hướng Đông Nam, hướng Tây Nam(căn hộ góc).- Nội thất nguyên bản chủ đầu tư: Tủ bếp, vệ sinh nhà tắm Tô tô, điều hòa âm trần Mitsu.6A. Căn 3 phòng ngủ, căn số 08A tòa G1 - view và thiết kế siêu đỉnh.- DT tim tường 88m2, DT tim tường: 81.8m2.- Tầng trung, - View toàn bộ trung tâm TP (ks Marriot và TTHN Quốc gia).- Hướng hợp gia chủ hợp tây tứ mệnh.- Nội thất nguyên bản chủ đầu tư: Tủ bếp, vệ sinh nhà tắm Tô tô, điều hòa âm trần Mitsu.Giá: 4 tỉ 450, có thỏa thuận.
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán nhanh căn Bohemia Residence, 2 phòng ngủ, 86 m2, giá 3.95 tỷ tại Thanh Xuân - Hà Nội","
3,95
Tỷ ","
86
m2
","['Hà Nội', 'Quận Thanh Xuân', 'Bán Căn hộ chung cư tại Phố Lê Văn Thiêm']","
Do nhu cầu mua LK gia đình cần bán nhanh căn căn hộ cao cấp Bohemia Lê Văn Thiêm, Thanh Xuân, HN. Tầng chung, căn hộ góc 2 phòng ngủ, 2 nhà vệ sinh, đầy đủ nội thất sang trọng.DT 86m2, 2 phòng ngủ, 2 nhà vệ sinh.căn hộ góc, nhà thiết kế đẹp, nội thất sang trọng.Cửa hướng ĐB, ban công TN, thoáng mát.Giá: 3.95 tỉ, contact chính chủ: 0987 831 ***Toà nhà nằm tại vị trí đẹp trung tâm Q. Thanh Xuân, nằm trên trục đường Lê Văn Thiêm, Nguyễn Huy Tưởng, Lê Văn Lương, Vũ Trọng Phụng, Nguyễn Tuân,.. Giao thông thuận tiện, gần nhiều trường đại học, BV, NH,..Tiện ích nội khu ngập tràn, bể bơi, khu tập phòng gym, siêu thị, nhà giữ trẻ,..View thoáng, ban công mát mẻ.Bìa đỏ chính chủ sẵn sàng giao dịch.Giá: 3.95 tỉ (có thương lượng cho khách thiện trí, bao phí sang tên bìa đỏ).Contact anh Trung: 0987 831 ***
",Căn hộ, 25/11/2022,25/12/2022,Bán,2041304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán gấp nhà sổ hồng riêng 6 tầng, 40 m2, mặt tiền 4m tại Đường Hoàng Văn Thái, giá 8 tỷ","
8
Tỷ ","
40
m2
","['Hà Nội', 'Quận Thanh Xuân', 'Bán Nhà riêng tại Đường Hoàng Văn Thái']","
Nhà đẹp dân xây oto, KD Hoàng Văn Thái, Thanh Xuân 40m2x6T, MT 4m chỉ 8 tỉ.+ Nhà đẹp dân tự xây chắc chắn ở vị trí cư dân đong đúc, giao thông thuận tiện tiện ích không thiếu gì, xung quanh trường, chợ siêu thị, BV có đủ cả.+ Vị trí nhà ngõ oto vao đỗ cửa, ngõ thông khắp ngả.+ Nhà dân tự xây 6 tầng chắc chắn với tổng 4 ngủ.+ Nội thất chủ tặng lại toàn bộ cho khách có thiện chí.+ Bìa đỏ chính chủ sẵn sàng giao dịch.+ Hotline cho em chiến xem nhà miễm phí.  
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán gấp nhà sổ riêng 6 tầng, 70 m2, mặt tiền 5m tại Đường Hoàng Văn Thái - Thanh Xuân, giá 8 tỷ","
8
Tỷ ","
70
m2
","['Hà Nội', 'Quận Thanh Xuân', 'Bán Nhà riêng tại Đường Hoàng Văn Thái']","
Cần bán nhà 6 tầng, thang máy, oto, tuyệt đẹp. Phố Hoàng Văn Thái, Thanh Xuân.Bán nhà 6 tầng thang máy, oto tránh, tuyệt đẹp.Chủ xây dựng tâm huyết để ở, thiết kế nội thất tiền tỉ, sang trọng.Do đã đặt cọc tiền mua căn biệt thự, để kịp lịch công chứng chủ cần bán ngay.Bước chân vào nhà, không 1 điểm trừ.Chủ tặng lại toàn bộ nội thất cho khách có thiện chí.DT 70 mét vuông, MT 5m.Giá chào 8 tỉ.Bìa đỏ đẹp, pháp lí rõ ràng, chính chủ.Gọi ngay em Danh 0915 361 *** để đi xem nhà free.Xin cảm ơn!  
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chính chủ bán nhà Phú Đô 120m2, mặt tiền 11m, lô góc, dòng tiền, chỉ 8.8 tỷ","
8,8
Tỷ ","
120
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Bán Nhà riêng tại Đường Phú Đô']","
Chính chủ bán nhà Phú Đô 120m2, mặt tiền 11m, lô góc, dòng tiền, chỉ 8.8 tỷVỊ TRÍ TRUNG TÂM - GẦN CHỢ LÔ GÓC - MẶT TIỀN RỘNG - 73TRIỆU/M2 - GIÁ ĐẦU TƯ-Vị trí : Nhà ngay mặt ngõ, lô góc, gần chợ, nhà văn hóa, đường đua F1, bệnh viện Hồng Ngọc, có thể kinh doanh nhỏ, mua ở, xây chung cư mini.-Thiết kế: 3 tầng, khung cột bê tông chắc chắn.+Tầng 1 : Phòng khách, bếp, 2 ngủ.+Tầng 2 : 3 Ngủ.+Tầng 3 : 1 ngủ, phòng thờ, sân phơi .-Pháp lý : Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch.- Giá bán: 8.8 tỷ (Cam đoan giá tốt nhất thị trường)- Liên hệ: E Trang:
",Nhà riêng, 25/11/2022,23/12/2022,Bán,2041299,6.0,,,,,,,,,Sổ đỏ,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp căn nhà đẹp 4 tầng, 52 m2 tại Đường Hoàng Văn Thái - Thanh Xuân, giá 4.5 tỷ","
4,5
Tỷ ","
52
m2
","['Hà Nội', 'Quận Thanh Xuân', 'Bán Nhà riêng tại Đường Hoàng Văn Thái']","
Nhà Hoàng Văn Thái dân trí cao, an sinh xã hội tốt - ngõ trước nhà 3m - tiện ích ngập tràn!52 mét vuông 4 tầng 4,5 tỉ.+ Vị trí: Nhà nằm khu phân lô quân đội, dân trí cao, an sinh xã hội tuyệt vời, vài bước ra chợ, trường cấp 1,2,3, BV, trung tâm mua sắm...+ Pháp lí: bìa đỏ chính chủ. ĐT 0982 797 ***
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán nhà sổ hồng riêng 8 tầng, 40 m2, mặt tiền 4m tại Đường Hoàng Văn Thái, giá 12 tỷ","
12
Tỷ ","
40
m2
","['Hà Nội', 'Quận Thanh Xuân', 'Bán Nhà riêng tại Đường Hoàng Văn Thái']","
PHÂN LÔ oto VÀO NHÀ - 8 TẦNG THANG MÁY KD - Ở RẤT LỘC - VỊ TRÍ ĐẮC ĐỊAMô tả:- Nhà vị trí đẹp thuộc khu phân lô quân đội, ngõ oto vào nhà, trước nhà là bãi để xe oto. Chủ xây để ở cực tâm huyết, tỉ mỉ từng chi tiết, nội thất và vật liệu xây dựng toàn hàng nhập khẩu xịn xò, khách qua xem trực tiếp để cảm nhận- Ngôi nhà nhiều may mắn và như một nơi tụ lộc nhà rất nhiều cây và hoa, trồng cây gì cũng ra nhiều hoa và quả, chủ làm ăn phát đạt đã mua đc 3 nhà mặt phố nhưng nay các con đã lớn, đi du học phải thuê nhà nên chủ muốn bán ngôi nhà này để mua nhà bên nước ngoài cho các con.Thiết kế :+ Tầng 1:  p.khách, shop online,  toilet.+ Tầng 2: Văn phòng.+ Tầng 3,4,5: mỗi tầng 1 PN master.+ Tầng 6: bếp+ phòng thờ.+ Tầng 7: Kho để đồ và sân phơi.+ Tầng 8: tum để bình nước inox và bình nước nóng năng lượng mặt trời- Bìa đỏ chính chủ sẵn giao dịch.- Thông tin hình ảnh chính xác 100 phần trăm, khách xem nhà hợp tiêu chí gặp chính chủ đàm phán giao dịch ngayGọi ngay : anh Luật ĐT : 0769 057 *** ( Call- Zalo- inbox) Tư Vấn - Báo giá - Dẫn xem nhà free
",Nhà riêng, 25/11/2022,25/12/2022,Bán,2041296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
